PID,Data0,Data1,Seq
0x0F,3A,00,1931
0x04,69,00,1931
0x0C,10,7A,2900
0x0D,00,00,2900
0x11,A3,00,1932
0x0F,3A,00,1932
0x04,5F,00,1932
0x10,09,D9,966
0x42,37,29,966
0x05,80,00,483
0x23,19,4B,483
0x0C,14,3A,2901
0x0D,05,00,2901
0x0C,18,73,2902
0x0D,0A,00,2902
0x11,92,00,1933
0x0F,3A,00,1933
0x04,6C,00,1933
0x0C,1C,96,2903
0x0D,0A,00,2903
0x11,92,00,1934
0x0F,3A,00,1934
0x04,5D,00,1934
0x10,14,30,967
0x42,36,EE,967
0x0C,20,56,2904
0x0D,0C,00,2904
0x0C,24,41,2905
0x0D,0E,00,2905
0x11,9C,00,1935
0x0F,3A,00,1935
0x04,4D,00,1935
0x0C,28,35,2906
0x0D,0E,00,2906
0x11,AE,00,1936
0x0F,3A,00,1936
0x04,58,00,1936
0x10,1B,EC,968
0x42,37,29,968
0x05,80,00,484
0x23,24,BD,484
0x1F,03,E3,242
0x0C,2C,20,2907
0x0D,11,00,2907
0x0C,2F,66,2908
0x0D,16,00,2908
0x11,B0,00,1937
0x0F,3A,00,1937
0x04,25,00,1937
0x0C,30,98,2909
0x0D,18,00,2909
0x11,94,00,1938
0x0F,3A,00,1938
0x04,00,00,1938
0x10,19,22,969
0x42,37,02,969
0x0C,2C,A7,2910
0x0D,18,00,2910
0x0C,25,E0,2911
0x0D,18,00,2911
0x11,5B,00,1939
0x0F,3A,00,1939
0x04,00,00,1939
0x0C,1E,04,2912
0x0D,18,00,2912
0x11,4F,00,1940
0x0F,3A,00,1940
0x04,1A,00,1940
0x10,0C,AE,970
0x42,36,DA,970
0x05,7F,00,485
0x23,17,26,485
0x0C,19,80,2913
0x0D,18,00,2913
0x0C,16,B4,2914
0x0D,1A,00,2914
0x11,42,00,1941
0x0F,3A,00,1941
0x04,00,00,1941
0x0C,11,CF,2915
0x0D,1B,00,2915
0x11,37,00,1942
0x0F,3A,00,1942
0x04,16,00,1942
0x10,05,98,971
0x42,37,15,971
0x0C,0D,F3,2916
0x0D,1B,00,2916
0x0C,0D,D4,2917
0x0D,1B,00,2917
0x11,37,00,1943
0x0F,3A,00,1943
0x04,27,00,1943
0x0C,0D,ED,2918
0x0D,17,00,2918
0x11,37,00,1944
0x0F,3A,00,1944
0x04,24,00,1944
0x10,05,55,972
0x42,36,EE,972
0x05,7E,00,486
0x23,12,43,486
0x1F,03,E7,243
0x0C,0D,EA,2919
0x0D,15,00,2919
0x0C,0D,F7,2920
0x0D,15,00,2920
0x11,37,00,1945
0x0F,3A,00,1945
0x04,26,00,1945
0x0C,0D,EA,2921
0x0D,15,00,2921
0x11,37,00,1946
0x0F,3A,00,1946
0x04,24,00,1946
0x10,05,4F,973
0x42,36,A0,973
0x0C,0D,F3,2922
0x0D,13,00,2922
0x0C,0D,E7,2923
0x0D,14,00,2923
0x11,36,00,1947
0x0F,3A,00,1947
0x04,24,00,1947
0x0C,0D,ED,2924
0x0D,14,00,2924
0x11,36,00,1948
0x0F,3A,00,1948
0x04,26,00,1948
0x10,05,65,974
0x42,36,DA,974
0x05,7F,00,487
0x23,0F,E0,487
0x0C,0D,E7,2925
0x0D,13,00,2925
0x0C,0D,EA,2926
0x0D,10,00,2926
0x11,37,00,1949
0x0F,3A,00,1949
0x04,26,00,1949
0x0C,0D,EA,2927
0x0D,10,00,2927
0x11,37,00,1950
0x0F,39,00,1950
0x04,27,00,1950
0x10,05,4C,975
0x42,37,15,975
0x0C,0D,FA,2928
0x0D,0D,00,2928
0x0C,0D,FA,2929
0x0D,0C,00,2929
0x11,37,00,1951
0x0F,39,00,1951
0x04,27,00,1951
0x0C,0D,FA,2930
0x0D,0C,00,2930
0x11,37,00,1952
0x0F,39,00,1952
0x04,27,00,1952
0x10,05,6E,976
0x42,37,29,976
0x05,7F,00,488
0x23,0F,C2,488
0x1F,03,EB,244
0x0C,0D,F3,2931
0x0D,0E,00,2931
0x0C,0D,ED,2932
0x0D,0D,00,2932
0x11,37,00,1953
0x0F,39,00,1953
0x04,30,00,1953
0x0C,0E,25,2933
0x0D,0C,00,2933
0x11,3F,00,1954
0x0F,39,00,1954
0x04,3C,00,1954
0x10,06,04,977
0x42,36,8C,977
0x0C,0E,35,2934
0x0D,0C,00,2934
0x0C,0D,A2,2935
0x0D,0E,00,2935
0x11,35,00,1955
0x0F,39,00,1955
0x04,2E,00,1955
0x0C,0D,ED,2936
0x0D,0F,00,2936
0x11,37,00,1956
0x0F,39,00,1956
0x04,27,00,1956
0x10,05,55,978
0x42,36,C7,978
0x05,80,00,489
0x23,0F,FF,489
0x0C,0D,FD,2937
0x0D,0F,00,2937
0x0C,0D,EA,2938
0x0D,0F,00,2938
0x11,36,00,1957
0x0F,39,00,1957
0x04,28,00,1957
0x0C,0D,EA,2939
0x0D,0F,00,2939
0x11,36,00,1958
0x0F,39,00,1958
0x04,27,00,1958
0x10,05,4F,979
0x42,37,77,979
0x0C,0D,E1,2940
0x0D,11,00,2940
0x0C,0D,ED,2941
0x0D,11,00,2941
0x11,37,00,1959
0x0F,39,00,1959
0x04,27,00,1959
0x0C,0D,E7,2942
0x0D,10,00,2942
0x11,37,00,1960
0x0F,39,00,1960
0x04,28,00,1960
0x10,05,31,980
0x42,36,DA,980
0x05,80,00,490
0x23,0F,E0,490
0x0C,0D,F0,2943
0x0D,0F,00,2943
0x1F,03,EF,245
0x0C,0D,E7,2944
0x0D,0F,00,2944
0x11,37,00,1961
0x0F,39,00,1961
0x04,27,00,1961
0x0C,0D,F3,2945
0x0D,0F,00,2945
0x11,36,00,1962
0x0F,39,00,1962
0x04,27,00,1962
0x10,05,60,981
0x42,36,52,981
0x0C,0D,E7,2946
0x0D,0F,00,2946
0x0C,0D,FA,2947
0x0D,0F,00,2947
0x11,37,00,1963
0x0F,39,00,1963
0x04,26,00,1963
0x0C,0D,F3,2948
0x0D,0F,00,2948
0x11,37,00,1964
0x0F,39,00,1964
0x04,26,00,1964
0x10,05,6B,982
0x42,36,C7,982
0x0C,0D,FA,2949
0x0D,0F,00,2949
0x05,80,00,491
0x23,10,5A,491
0x0C,0D,F3,2950
0x0D,11,00,2950
0x11,37,00,1965
0x0F,39,00,1965
0x04,27,00,1965
0x0C,0D,F3,2951
0x0D,11,00,2951
0x11,37,00,1966
0x0F,39,00,1966
0x04,26,00,1966
0x10,05,70,983
0x42,37,15,983
0x0C,0D,F0,2952
0x0D,10,00,2952
0x0C,0D,ED,2953
0x0D,0F,00,2953
0x11,37,00,1967
0x0F,39,00,1967
0x04,27,00,1967
0x0C,0D,F3,2954
0x0D,0F,00,2954
0x11,37,00,1968
0x0F,3A,00,1968
0x04,26,00,1968
0x10,05,55,984
0x42,36,DA,984
0x0C,0D,F7,2955
0x0D,0F,00,2955
0x05,80,00,492
0x23,10,B6,492
0x1F,03,F3,246
0x0C,0D,F0,2956
0x0D,11,00,2956
0x11,37,00,1969
0x0F,3A,00,1969
0x04,29,00,1969
0x0C,0D,F7,2957
0x0D,10,00,2957
0x11,37,00,1970
0x0F,3A,00,1970
0x04,26,00,1970
0x10,05,50,985
0x42,36,8C,985
0x0C,0D,F0,2958
0x0D,10,00,2958
0x0C,0D,EA,2959
0x0D,11,00,2959
0x11,37,00,1971
0x0F,3A,00,1971
0x04,28,00,1971
0x0C,0D,EA,2960
0x0D,10,00,2960
0x11,36,00,1972
0x0F,3A,00,1972
0x04,3F,00,1972
0x10,05,25,986
0x42,37,63,986
0x0C,0D,35,2961
0x0D,10,00,2961
0x05,80,00,493
0x23,11,8C,493
0x0C,0F,48,2962
0x0D,11,00,2962
0x11,8A,00,1973
0x0F,3A,00,1973
0x04,69,00,1973
0x0C,0E,16,2963
0x0D,12,00,2963
0x11,B3,00,1974
0x0F,3A,00,1974
0x04,96,00,1974
0x10,05,DF,987
0x42,37,3C,987
0x0C,0D,0F,2964
0x0D,12,00,2964
0x0C,0D,8C,2965
0x0D,12,00,2965
0x11,B2,00,1975
0x0F,3A,00,1975
0x04,86,00,1975
0x0C,0E,42,2966
0x0D,14,00,2966
0x11,A6,00,1976
0x0F,3A,00,1976
0x04,82,00,1976
0x0C,0E,CB,2967
0x0D,17,00,2967
0x10,07,11,988
0x42,36,EE,988
0x05,80,00,494
0x23,19,0E,494
0x1F,03,F7,247
0x0C,0F,7D,2968
0x0D,17,00,2968
0x11,A2,00,1977
0x0F,3A,00,1977
0x04,71,00,1977
0x0C,10,16,2969
0x0D,18,00,2969
0x11,B3,00,1978
0x0F,3A,00,1978
0x04,9A,00,1978
0x10,08,53,989
0x42,37,02,989
0x0C,10,FE,2970
0x0D,18,00,2970
0x0C,11,77,2971
0x0D,18,00,2971
0x11,B2,00,1979
0x0F,3A,00,1979
0x04,8E,00,1979
0x0C,12,58,2972
0x0D,1A,00,2972
0x0C,13,01,2973
0x0D,1B,00,2973
0x11,B2,00,1980
0x0F,3A,00,1980
0x04,84,00,1980
0x10,09,C8,990
0x42,37,02,990
0x05,80,00,495
0x23,1B,EA,495
0x0C,13,C3,2974
0x0D,1D,00,2974
0x11,B1,00,1981
0x0F,3A,00,1981
0x04,7D,00,1981
0x0C,14,78,2975
0x0D,1D,00,2975
0x0C,15,56,2976
0x0D,20,00,2976
0x11,95,00,1982
0x0F,3A,00,1982
0x04,51,00,1982
0x10,0B,76,991
0x42,36,C7,991
0x0C,15,B4,2977
0x0D,21,00,2977
0x11,78,00,1983
0x0F,3A,00,1983
0x04,4A,00,1983
0x0C,16,5D,2978
0x0D,21,00,2978
0x0C,16,40,2979
0x0D,23,00,2979
0x11,54,00,1984
0x0F,3A,00,1984
0x04,15,00,1984
0x10,0B,22,992
0x42,36,A0,992
0x05,80,00,496
0x23,18,75,496
0x1F,03,FB,248
0x0C,16,95,2980
0x0D,22,00,2980
0x11,48,00,1985
0x0F,3A,00,1985
0x04,00,00,1985
0x0C,16,A1,2981
0x0D,23,00,2981
0x0C,16,E6,2982
0x0D,23,00,2982
0x11,40,00,1986
0x0F,3A,00,1986
0x04,0B,00,1986
0x10,09,95,993
0x42,37,02,993
0x0C,16,C1,2983
0x0D,24,00,2983
0x11,41,00,1987
0x0F,3A,00,1987
0x04,1A,00,1987
0x0C,17,0F,2984
0x0D,24,00,2984
0x0C,17,05,2985
0x0D,24,00,2985
0x11,41,00,1988
0x0F,3A,00,1988
0x04,00,00,1988
0x10,09,C8,994
0x42,37,29,994
0x05,80,00,497
0x23,11,6D,497
0x0C,16,F3,2986
0x0D,24,00,2986
0x11,41,00,1989
0x0F,3A,00,1989
0x04,00,00,1989
0x0C,17,08,2987
0x0D,24,00,2987
0x0C,16,DD,2988
0x0D,24,00,2988
0x11,3D,00,1990
0x0F,3A,00,1990
0x04,00,00,1990
0x10,08,C8,995
0x42,37,3C,995
0x0C,16,CA,2989
0x0D,24,00,2989
0x11,3E,00,1991
0x0F,3A,00,1991
0x04,00,00,1991
0x0C,16,CA,2990
0x0D,24,00,2990
0x0C,16,C4,2991
0x0D,24,00,2991
0x11,3D,00,1992
0x0F,3A,00,1992
0x04,00,00,1992
0x10,08,D9,996
0x42,37,15,996
0x05,80,00,498
0x23,10,B6,498
0x1F,03,FF,249
0x0C,16,A8,2992
0x0D,24,00,2992
0x11,43,00,1993
0x0F,3A,00,1993
0x04,0C,00,1993
0x0C,16,C4,2993
0x0D,24,00,2993
0x0C,16,B7,2994
0x0D,24,00,2994
0x11,40,00,1994
0x0F,3A,00,1994
0x04,0C,00,1994
0x10,09,82,997
0x42,37,29,997
0x0C,16,DD,2995
0x0D,24,00,2995
0x11,41,00,1995
0x0F,3A,00,1995
0x04,17,00,1995
0x0C,16,EF,2996
0x0D,24,00,2996
0x0C,17,3A,2997
0x0D,24,00,2997
0x11,41,00,1996
0x0F,3A,00,1996
0x04,26,00,1996
0x10,09,CE,998
0x42,37,02,998
0x05,80,00,499
0x23,19,2D,499
0x0C,17,2E,2998
0x0D,24,00,2998
0x11,41,00,1997
0x0F,3A,00,1997
0x04,25,00,1997
0x0C,17,A5,2999
0x0D,24,00,2999
0x0C,17,C1,3000
0x0D,24,00,3000
0x11,41,00,1998
0x0F,39,00,1998
0x04,2A,00,1998
0x10,0A,26,999
0x42,36,EE,999
0x0C,17,E9,3001
0x0D,26,00,3001
0x11,42,00,1999
0x0F,39,00,1999
0x04,2E,00,1999
0x0C,18,25,3002
0x0D,26,00,3002
0x0C,18,34,3003
0x0D,25,00,3003
0x11,41,00,2000
0x0F,39,00,2000
0x04,10,00,2000
0x10,0A,5D,1000
0x42,37,29,1000
0x05,80,00,500
0x23,14,E2,500
0x1F,04,03,250
0x0C,18,95,3004
0x0D,26,00,3004
0x11,41,00,2001
0x0F,39,00,2001
0x04,22,00,2001
0x0C,18,89,3005
0x0D,26,00,3005
0x0C,18,D4,3006
0x0D,27,00,3006
0x11,41,00,2002
0x0F,39,00,2002
0x04,25,00,2002
0x10,0A,9D,1001
0x42,37,29,1001
0x0C,18,E3,3007
0x0D,27,00,3007
0x11,41,00,2003
0x0F,39,00,2003
0x04,25,00,2003
0x0C,19,03,3008
0x0D,27,00,3008
0x0C,19,9C,3009
0x0D,27,00,3009
0x11,41,00,2004
0x0F,39,00,2004
0x04,23,00,2004
0x10,0B,0A,1002
0x42,36,EE,1002
0x05,80,00,501
0x23,18,1A,501
0x0C,19,96,3010
0x0D,27,00,3010
0x11,41,00,2005
0x0F,39,00,2005
0x04,22,00,2005
0x0C,19,AF,3011
0x0D,27,00,3011
0x0C,1A,D4,3012
0x0D,27,00,3012
0x11,53,00,2006
0x0F,39,00,2006
0x04,43,00,2006
0x10,0D,67,1003
0x42,37,3C,1003
0x0C,1A,90,3013
0x0D,29,00,3013
0x11,9C,00,2007
0x0F,39,00,2007
0x04,6C,00,2007
0x0C,1B,29,3014
0x0D,2A,00,3014
0x0C,1B,AC,3015
0x0D,2A,00,3015
0x11,92,00,2008
0x0F,39,00,2008
0x04,4C,00,2008
0x10,11,B7,1004
0x42,37,29,1004
0x05,80,00,502
0x23,1F,F8,502
0x1F,04,06,251
0x0C,1C,67,3016
0x0D,2A,00,3016
0x11,56,00,2009
0x0F,39,00,2009
0x04,2D,00,2009
0x0C,1C,8D,3017
0x0D,2C,00,3017
0x0C,1C,C8,3018
0x0D,2D,00,3018
0x11,4B,00,2010
0x0F,38,00,2010
0x04,1F,00,2010
0x10,0E,FB,1005
0x42,36,C7,1005
0x0C,1C,FD,3019
0x0D,2D,00,3019
0x11,41,00,2011
0x0F,38,00,2011
0x04,26,00,2011
0x0C,1D,26,3020
0x0D,2D,00,3020
0x0C,1D,2F,3021
0x0D,2D,00,3021
0x11,43,00,2012
0x0F,38,00,2012
0x04,36,00,2012
0x10,0D,44,1006
0x42,36,EE,1006
0x05,80,00,503
0x23,1D,F1,503
0x0C,1D,97,3022
0x0D,2D,00,3022
0x11,4F,00,2013
0x0F,38,00,2013
0x04,46,00,2013
0x0C,1E,07,3023
0x0D,2D,00,3023
0x0C,1E,84,3024
0x0D,2F,00,3024
0x11,4F,00,2014
0x0F,38,00,2014
0x04,41,00,2014
0x10,12,66,1007
0x42,37,29,1007
0x0C,1E,C9,3025
0x0D,30,00,3025
0x11,47,00,2015
0x0F,38,00,2015
0x04,37,00,2015
0x0C,1E,EE,3026
0x0D,30,00,3026
0x0C,1E,EE,3027
0x0D,30,00,3027
0x11,42,00,2016
0x0F,38,00,2016
0x04,0F,00,2016
0x10,0D,F8,1008
0x42,37,29,1008
0x05,80,00,504
0x23,18,D1,504
0x1F,04,0A,252
0x0C,1D,07,3028
0x0D,32,00,3028
0x11,43,00,2017
0x0F,38,00,2017
0x04,00,00,2017
0x0C,17,82,3029
0x0D,32,00,3029
0x0C,12,8E,3030
0x0D,31,00,3030
0x11,39,00,2018
0x0F,38,00,2018
0x04,00,00,2018
0x10,07,83,1009
0x42,37,02,1009
0x0C,0E,6A,3031
0x0D,30,00,3031
0x11,38,00,2019
0x0F,38,00,2019
0x04,00,00,2019
0x0C,0F,D2,3032
0x0D,30,00,3032
0x0C,15,14,3033
0x0D,30,00,3033
0x11,3B,00,2020
0x0F,38,00,2020
0x04,00,00,2020
0x10,07,B2,1010
0x42,37,15,1010
0x05,80,00,505
0x23,10,B6,505
0x0C,15,D0,3034
0x0D,30,00,3034
0x11,3D,00,2021
0x0F,38,00,2021
0x04,00,00,2021
0x0C,15,C3,3035
0x0D,30,00,3035
0x0C,15,B1,3036
0x0D,30,00,3036
0x11,3C,00,2022
0x0F,38,00,2022
0x04,00,00,2022
0x10,08,66,1011
0x42,37,15,1011
0x0C,15,95,3037
0x0D,30,00,3037
0x11,3C,00,2023
0x0F,38,00,2023
0x04,00,00,2023
0x0C,15,7F,3038
0x0D,30,00,3038
0x0C,15,69,3039
0x0D,2E,00,3039
0x11,3C,00,2024
0x0F,38,00,2024
0x04,00,00,2024
0x10,08,06,1012
0x42,37,02,1012
0x05,80,00,506
0x23,10,97,506
0x1F,04,0E,253
0x0C,15,53,3040
0x0D,2E,00,3040
0x11,3C,00,2025
0x0F,38,00,2025
0x04,00,00,2025
0x0C,15,27,3041
0x0D,2F,00,3041
0x0C,15,11,3042
0x0D,2E,00,3042
0x11,3B,00,2026
0x0F,38,00,2026
0x04,00,00,2026
0x10,08,1C,1013
0x42,36,DA,1013
0x0C,15,7F,3043
0x0D,2E,00,3043
0x11,44,00,2027
0x0F,38,00,2027
0x04,35,00,2027
0x0C,15,CD,3044
0x0D,2D,00,3044
0x0C,15,50,3045
0x0D,2F,00,3045
0x11,54,00,2028
0x0F,38,00,2028
0x04,51,00,2028
0x10,0A,77,1014
0x42,37,15,1014
0x05,80,00,507
0x23,1B,AD,507
0x0C,15,9B,3046
0x0D,2F,00,3046
0x11,64,00,2029
0x0F,38,00,2029
0x04,55,00,2029
0x0C,15,CA,3047
0x0D,2E,00,3047
0x0C,16,05,3048
0x0D,2F,00,3048
0x11,62,00,2030
0x0F,38,00,2030
0x04,4E,00,2030
0x10,0B,A6,1015
0x42,37,02,1015
0x0C,15,D0,3049
0x0D,30,00,3049
0x11,53,00,2031
0x0F,38,00,2031
0x04,16,00,2031
0x0C,16,2B,3050
0x0D,30,00,3050
0x0C,16,2E,3051
0x0D,30,00,3051
0x11,45,00,2032
0x0F,38,00,2032
0x04,00,00,2032
0x10,09,E4,1016
0x42,37,3C,1016
0x05,80,00,508
0x23,10,F3,508
0x1F,04,12,254
0x0C,16,31,3052
0x0D,30,00,3052
0x11,3F,00,2033
0x0F,38,00,2033
0x04,00,00,2033
0x0C,16,21,3053
0x0D,30,00,3053
0x0C,15,FC,3054
0x0D,30,00,3054
0x11,3D,00,2034
0x0F,38,00,2034
0x04,00,00,2034
0x10,08,A2,1017
0x42,37,3C,1017
0x0C,15,FF,3055
0x0D,30,00,3055
0x11,3D,00,2035
0x0F,38,00,2035
0x04,00,00,2035
0x0C,15,E3,3056
0x0D,30,00,3056
0x0C,15,C3,3057
0x0D,30,00,3057
0x11,3C,00,2036
0x0F,38,00,2036
0x04,00,00,2036
0x10,08,54,1018
0x42,37,15,1018
0x05,80,00,509
0x23,10,1D,509
0x0C,15,E6,3058
0x0D,30,00,3058
0x11,41,00,2037
0x0F,38,00,2037
0x04,31,00,2037
0x0C,15,C7,3059
0x0D,30,00,3059
0x0C,15,EC,3060
0x0D,30,00,3060
0x11,44,00,2038
0x0F,38,00,2038
0x04,42,00,2038
0x10,09,FF,1019
0x42,37,02,1019
0x0C,16,21,3061
0x0D,2E,00,3061
0x11,4F,00,2039
0x0F,38,00,2039
0x04,49,00,2039
0x0C,16,24,3062
0x0D,2F,00,3062
0x0C,16,8F,3063
0x0D,2F,00,3063
0x11,5A,00,2040
0x0F,38,00,2040
0x04,4C,00,2040
0x10,0B,7C,1020
0x42,37,02,1020
0x05,80,00,510
0x23,1D,3A,510
0x1F,04,16,255
0x0C,16,CA,3064
0x0D,32,00,3064
0x11,58,00,2041
0x0F,38,00,2041
0x04,49,00,2041
0x0C,16,E3,3065
0x0D,31,00,3065
0x0C,16,DD,3066
0x0D,32,00,3066
0x11,4E,00,2042
0x0F,38,00,2042
0x04,26,00,2042
0x10,0B,F1,1021
0x42,37,02,1021
0x0C,17,0C,3067
0x0D,32,00,3067
0x11,40,00,2043
0x0F,38,00,2043
0x04,05,00,2043
0x0C,16,F9,3068
0x0D,31,00,3068
0x0C,16,E0,3069
0x0D,32,00,3069
0x11,41,00,2044
0x0F,38,00,2044
0x04,01,00,2044
0x10,09,CE,1022
0x42,36,EE,1022
0x05,80,00,511
0x23,11,4E,511
0x0C,16,E6,3070
0x0D,32,00,3070
0x11,41,00,2045
0x0F,38,00,2045
0x04,1D,00,2045
0x0C,17,0C,3071
0x0D,33,00,3071
0x0C,16,E6,3072
0x0D,31,00,3072
0x11,41,00,2046
0x0F,38,00,2046
0x04,26,00,2046
0x10,09,F9,1023
0x42,37,29,1023
0x0C,16,E6,3073
0x0D,32,00,3073
0x11,41,00,2047
0x0F,38,00,2047
0x04,27,00,2047
0x0C,16,E9,3074
0x0D,32,00,3074
0x0C,16,FC,3075
0x0D,31,00,3075
0x11,41,00,2048
0x0F,38,00,2048
0x04,29,00,2048
0x10,09,D2,1024
0x42,36,EE,1024
0x05,80,00,512
0x23,19,88,512
0x1F,04,1A,256
0x0C,17,15,3076
0x0D,32,00,3076
0x11,43,00,2049
0x0F,38,00,2049
0x04,3C,00,2049
0x0C,17,2B,3077
0x0D,32,00,3077
0x0C,17,1B,3078
0x0D,33,00,3078
0x11,43,00,2050
0x0F,38,00,2050
0x04,35,00,2050
0x10,0A,7F,1025
0x42,37,15,1025
0x0C,17,1B,3079
0x0D,31,00,3079
0x11,40,00,2051
0x0F,38,00,2051
0x04,1A,00,2051
0x0C,16,FF,3080
0x0D,32,00,3080
0x0C,17,28,3081
0x0D,32,00,3081
0x11,41,00,2052
0x0F,38,00,2052
0x04,00,00,2052
0x10,09,EF,1026
0x42,37,29,1026
0x05,80,00,513
0x23,10,5A,513
0x0C,17,02,3082
0x0D,33,00,3082
0x11,3F,00,2053
0x0F,38,00,2053
0x04,00,00,2053
0x0C,16,EC,3083
0x0D,33,00,3083
0x0C,16,D6,3084
0x0D,33,00,3084
0x11,3E,00,2054
0x0F,38,00,2054
0x04,00,00,2054
0x10,08,DF,1027
0x42,36,DA,1027
0x0C,16,CA,3085
0x0D,31,00,3085
0x11,3D,00,2055
0x0F,38,00,2055
0x04,00,00,2055
0x0C,16,B4,3086
0x0D,32,00,3086
0x0C,16,88,3087
0x0D,32,00,3087
0x11,3D,00,2056
0x0F,38,00,2056
0x04,00,00,2056
0x10,08,D6,1028
0x42,37,15,1028
0x05,80,00,514
0x23,10,5A,514
0x1F,04,1E,257
0x0C,16,7F,3088
0x0D,31,00,3088
0x11,3D,00,2057
0x0F,38,00,2057
0x04,00,00,2057
0x0C,16,59,3089
0x0D,30,00,3089
0x0C,16,47,3090
0x0D,32,00,3090
0x11,3D,00,2058
0x0F,38,00,2058
0x04,00,00,2058
0x10,08,B4,1029
0x42,37,02,1029
0x0C,16,2B,3091
0x0D,32,00,3091
0x11,3D,00,2059
0x0F,38,00,2059
0x04,00,00,2059
0x0C,16,08,3092
0x0D,31,00,3092
0x0C,16,0B,3093
0x0D,30,00,3093
0x11,3D,00,2060
0x0F,38,00,2060
0x04,00,00,2060
0x10,08,91,1030
0x42,37,29,1030
0x05,80,00,515
0x23,10,79,515
0x0C,15,A4,3094
0x0D,30,00,3094
0x11,3C,00,2061
0x0F,38,00,2061
0x04,00,00,2061
0x0C,15,40,3095
0x0D,30,00,3095
0x0C,14,E2,3096
0x0D,2E,00,3096
0x11,3B,00,2062
0x0F,38,00,2062
0x04,00,00,2062
0x10,08,14,1031
0x42,37,29,1031
0x0C,14,9B,3097
0x0D,2D,00,3097
0x11,3B,00,2063
0x0F,38,00,2063
0x04,00,00,2063
0x0C,14,85,3098
0x0D,2D,00,3098
0x0C,10,74,3099
0x0D,2D,00,3099
0x11,34,00,2064
0x0F,38,00,2064
0x04,00,00,2064
0x10,05,82,1032
0x42,36,DA,1032
0x05,80,00,516
0x23,0F,29,516
0x1F,04,22,258
0x0C,0D,C1,3100
0x0D,2D,00,3100
0x11,34,00,2065
0x0F,38,00,2065
0x04,2B,00,2065
0x0C,0E,03,3101
0x0D,2D,00,3101
0x0C,10,07,3102
0x0D,2D,00,3102
0x11,40,00,2066
0x0F,38,00,2066
0x04,45,00,2066
0x10,06,59,1033
0x42,37,29,1033
0x0C,1A,45,3103
0x0D,2D,00,3103
0x11,42,00,2067
0x0F,38,00,2067
0x04,46,00,2067
0x0C,1B,C5,3104
0x0D,2D,00,3104
0x0C,1C,4B,3105
0x0D,2B,00,3105
0x11,49,00,2068
0x0F,37,00,2068
0x04,4A,00,2068
0x10,0D,E8,1034
0x42,36,C7,1034
0x05,80,00,517
0x23,1D,1C,517
0x0C,1C,84,3106
0x0D,2C,00,3106
0x11,46,00,2069
0x0F,37,00,2069
0x04,41,00,2069
0x0C,1C,EE,3107
0x0D,2D,00,3107
0x0C,1D,58,3108
0x0D,2D,00,3108
0x11,45,00,2070
0x0F,37,00,2070
0x04,3F,00,2070
0x10,0E,7B,1035
0x42,37,15,1035
0x0C,1D,B0,3109
0x0D,2D,00,3109
0x11,44,00,2071
0x0F,37,00,2071
0x04,31,00,2071
0x0C,1D,C9,3110
0x0D,2F,00,3110
0x0C,1D,E2,3111
0x0D,2F,00,3111
0x11,42,00,2072
0x0F,37,00,2072
0x04,1E,00,2072
0x10,0D,40,1036
0x42,37,29,1036
0x05,80,00,518
0x23,1A,02,518
0x1F,04,26,259
0x0C,1D,CC,3112
0x0D,2E,00,3112
0x11,42,00,2073
0x0F,37,00,2073
0x04,00,00,2073
0x0C,1D,BF,3113
0x0D,2F,00,3113
0x0C,1D,B9,3114
0x0D,30,00,3114
0x11,42,00,2074
0x0F,37,00,2074
0x04,03,00,2074
0x10,0C,9C,1037
0x42,37,29,1037
0x0C,1D,7A,3115
0x0D,30,00,3115
0x11,42,00,2075
0x0F,37,00,2075
0x04,35,00,2075
0x0C,1E,74,3116
0x0D,2E,00,3116
0x0C,1E,0D,3117
0x0D,2F,00,3117
0x11,43,00,2076
0x0F,37,00,2076
0x04,39,00,2076
0x10,0D,19,1038
0x42,37,3C,1038
0x05,80,00,519
0x23,1D,59,519
0x0C,1E,4F,3118
0x0D,2F,00,3118
0x11,42,00,2077
0x0F,37,00,2077
0x04,34,00,2077
0x0C,1E,62,3119
0x0D,2E,00,3119
0x0C,1E,7E,3120
0x0D,2F,00,3120
0x11,42,00,2078
0x0F,37,00,2078
0x04,33,00,2078
0x10,0D,83,1039
0x42,36,DA,1039
0x0C,1E,B0,3121
0x0D,2F,00,3121
0x11,42,00,2079
0x0F,37,00,2079
0x04,33,00,2079
0x0C,1E,DC,3122
0x0D,30,00,3122
0x0C,1F,6B,3123
0x0D,30,00,3123
0x11,42,00,2080
0x0F,37,00,2080
0x04,32,00,2080
0x10,0D,A1,1040
0x42,37,15,1040
0x05,7F,00,520
0x23,1B,CC,520
0x1F,04,2A,260
0x0C,1F,4C,3124
0x0D,32,00,3124
0x11,42,00,2081
0x0F,37,00,2081
0x04,35,00,2081
0x0C,1F,97,3125
0x0D,32,00,3125
0x0C,1F,C9,3126
0x0D,31,00,3126
0x11,43,00,2082
0x0F,37,00,2082
0x04,35,00,2082
0x10,0E,22,1041
0x42,36,DA,1041
0x0C,1F,EF,3127
0x0D,32,00,3127
0x11,44,00,2083
0x0F,37,00,2083
0x04,33,00,2083
0x0C,20,30,3128
0x0D,32,00,3128
0x0C,20,4C,3129
0x0D,33,00,3129
0x11,45,00,2084
0x0F,37,00,2084
0x04,33,00,2084
0x10,0F,11,1042
0x42,37,15,1042
0x05,7F,00,521
