PID,Data0,Data1,Seq
0x04,32,00,3662
0x10,13,60,1831
0x42,30,24,1831
0x0C,22,31,5499
0x0D,6D,00,5499
0x0C,22,34,5500
0x0D,6E,00,5500
0x11,4C,00,3663
0x0F,34,00,3663
0x04,34,00,3663
0x0C,22,4D,5501
0x0D,6D,00,5501
0x11,4C,00,3664
0x0F,34,00,3664
0x04,35,00,3664
0x10,13,8F,1832
0x42,30,10,1832
0x05,84,00,916
0x23,1D,77,916
0x1F,07,B4,458
0x0C,22,47,5502
0x0D,6D,00,5502
0x0C,22,37,5503
0x0D,6E,00,5503
0x11,4C,00,3665
0x0F,34,00,3665
0x04,34,00,3665
0x0C,22,4A,5504
0x0D,6D,00,5504
0x11,4D,00,3666
0x0F,34,00,3666
0x04,33,00,3666
0x10,13,99,1833
0x42,30,24,1833
0x0C,22,50,5505
0x0D,6D,00,5505
0x0C,22,50,5506
0x0D,6E,00,5506
0x11,4C,00,3667
0x0F,34,00,3667
0x04,34,00,3667
0x0C,22,37,5507
0x0D,6D,00,5507
0x11,4C,00,3668
0x0F,34,00,3668
0x04,35,00,3668
0x10,13,89,1834
0x42,30,4B,1834
0x05,83,00,917
0x23,1D,D3,917
0x0C,22,40,5508
0x0D,6D,00,5508
0x0C,22,37,5509
0x0D,6E,00,5509
0x11,4D,00,3669
0x0F,34,00,3669
0x04,34,00,3669
0x0C,22,2A,5510
0x0D,6D,00,5510
0x11,4D,00,3670
0x0F,34,00,3670
0x04,34,00,3670
0x10,14,08,1835
0x42,30,5E,1835
0x0C,22,40,5511
0x0D,6E,00,5511
0x0C,22,47,5512
0x0D,6E,00,5512
0x11,4B,00,3671
0x0F,34,00,3671
0x04,32,00,3671
0x0C,22,4D,5513
0x0D,6D,00,5513
0x11,4C,00,3672
0x0F,34,00,3672
0x04,32,00,3672
0x10,13,01,1836
0x42,30,5E,1836
0x05,83,00,918
0x23,1D,1C,918
0x1F,07,B8,459
0x0C,22,5C,5514
0x0D,6E,00,5514
0x0C,22,27,5515
0x0D,6E,00,5515
0x11,49,00,3673
0x0F,34,00,3673
0x04,2D,00,3673
0x0C,22,75,5516
0x0D,6F,00,5516
0x11,49,00,3674
0x0F,34,00,3674
0x04,2C,00,3674
0x10,12,06,1837
0x42,30,24,1837
0x0C,22,66,5517
0x0D,6D,00,5517
0x0C,22,63,5518
0x0D,6E,00,5518
0x11,48,00,3675
0x0F,34,00,3675
0x04,2C,00,3675
0x0C,22,60,5519
0x0D,6E,00,5519
0x11,48,00,3676
0x0F,34,00,3676
0x04,29,00,3676
0x10,10,CC,1838
0x42,30,37,1838
0x05,83,00,919
0x23,1A,F7,919
0x0C,22,59,5520
0x0D,6F,00,5520
0x0C,22,43,5521
0x0D,6D,00,5521
0x11,48,00,3677
0x0F,34,00,3677
0x04,2A,00,3677
0x0C,22,4D,5522
0x0D,6D,00,5522
0x11,48,00,3678
0x0F,34,00,3678
0x04,2A,00,3678
0x10,10,84,1839
0x42,30,10,1839
0x0C,22,43,5523
0x0D,6E,00,5523
0x0C,22,3D,5524
0x0D,6D,00,5524
0x11,48,00,3679
0x0F,34,00,3679
0x04,2C,00,3679
0x0C,22,43,5525
0x0D,6E,00,5525
0x11,48,00,3680
0x0F,34,00,3680
0x04,2D,00,3680
0x10,10,8B,1840
0x42,30,37,1840
0x05,83,00,920
0x23,1B,AD,920
0x1F,07,BC,460
0x0C,22,3A,5526
0x0D,6E,00,5526
0x0C,22,40,5527
0x0D,6D,00,5527
0x11,48,00,3681
0x0F,34,00,3681
0x04,2F,00,3681
0x0C,22,47,5528
0x0D,6E,00,5528
0x11,48,00,3682
0x0F,34,00,3682
0x04,2F,00,3682
0x10,10,E3,1841
0x42,30,4B,1841
0x0C,22,37,5529
0x0D,6E,00,5529
0x0C,22,27,5530
0x0D,6D,00,5530
0x11,49,00,3683
0x0F,34,00,3683
0x04,31,00,3683
0x0C,22,1E,5531
0x0D,6E,00,5531
0x11,4A,00,3684
0x0F,34,00,3684
0x04,32,00,3684
0x10,11,60,1842
0x42,30,4B,1842
0x05,83,00,921
0x23,1C,46,921
0x0C,22,1E,5532
0x0D,6E,00,5532
0x0C,22,27,5533
0x0D,6D,00,5533
0x11,4A,00,3685
0x0F,34,00,3685
0x04,34,00,3685
0x0C,22,1E,5534
0x0D,6C,00,5534
0x11,4B,00,3686
0x0F,34,00,3686
0x04,36,00,3686
0x10,12,7C,1843
0x42,30,10,1843
0x0C,22,08,5535
0x0D,6E,00,5535
0x0C,22,2E,5536
0x0D,6E,00,5536
0x11,4E,00,3687
0x0F,34,00,3687
0x04,38,00,3687
0x0C,22,05,5537
0x0D,6D,00,5537
0x11,4D,00,3688
0x0F,34,00,3688
0x04,39,00,3688
0x10,13,80,1844
0x42,30,24,1844
0x05,83,00,922
0x23,1C,83,922
0x1F,07,C0,461
0x0C,22,11,5538
0x0D,6C,00,5538
0x0C,22,1E,5539
0x0D,6C,00,5539
0x11,50,00,3689
0x0F,34,00,3689
0x04,38,00,3689
0x0C,22,27,5540
0x0D,6E,00,5540
0x11,50,00,3690
0x0F,34,00,3690
0x04,36,00,3690
0x10,15,21,1845
0x42,30,24,1845
0x0C,22,27,5541
0x0D,6D,00,5541
0x0C,22,43,5542
0x0D,6C,00,5542
0x11,54,00,3691
0x0F,34,00,3691
0x04,39,00,3691
0x0C,22,43,5543
0x0D,6C,00,5543
0x11,50,00,3692
0x0F,34,00,3692
0x04,35,00,3692
0x10,15,DE,1846
0x42,2F,D6,1846
0x05,83,00,923
0x23,1C,FD,923
0x0C,22,47,5544
0x0D,6E,00,5544
0x0C,22,2A,5545
0x0D,6D,00,5545
0x11,4F,00,3693
0x0F,34,00,3693
0x04,32,00,3693
0x0C,22,40,5546
0x0D,6D,00,5546
0x11,4F,00,3694
0x0F,34,00,3694
0x04,33,00,3694
0x10,15,21,1847
0x42,2F,D6,1847
0x0C,22,31,5547
0x0D,6E,00,5547
0x0C,22,24,5548
0x0D,6D,00,5548
0x11,4E,00,3695
0x0F,34,00,3695
0x04,34,00,3695
0x0C,22,3A,5549
0x0D,6D,00,5549
0x11,4F,00,3696
0x0F,34,00,3696
0x04,33,00,3696
0x10,15,32,1848
0x42,30,24,1848
0x05,83,00,924
0x23,1C,DF,924
0x1F,07,C4,462
0x0C,22,34,5550
0x0D,6E,00,5550
0x0C,22,27,5551
0x0D,6D,00,5551
0x11,50,00,3697
0x0F,34,00,3697
0x04,36,00,3697
0x0C,22,27,5552
0x0D,6E,00,5552
0x11,50,00,3698
0x0F,34,00,3698
0x04,35,00,3698
0x10,15,99,1849
0x42,2F,FD,1849
0x0C,22,40,5553
0x0D,6E,00,5553
0x0C,22,24,5554
0x0D,6D,00,5554
0x11,52,00,3699
0x0F,34,00,3699
0x04,35,00,3699
0x0C,22,3D,5555
0x0D,6E,00,5555
0x11,54,00,3700
0x0F,34,00,3700
0x04,37,00,3700
0x10,17,C4,1850
0x42,2F,D6,1850
0x05,83,00,925
0x23,1D,59,925
0x0C,22,43,5556
0x0D,6E,00,5556
0x0C,22,34,5557
0x0D,6D,00,5557
0x11,53,00,3701
0x0F,34,00,3701
0x04,36,00,3701
0x0C,22,34,5558
0x0D,6C,00,5558
0x11,54,00,3702
0x0F,34,00,3702
0x04,36,00,3702
0x10,17,28,1851
0x42,2F,D6,1851
0x0C,22,18,5559
0x0D,6E,00,5559
0x0C,22,34,5560
0x0D,6E,00,5560
0x11,55,00,3703
0x0F,34,00,3703
0x04,38,00,3703
0x0C,22,1B,5561
0x0D,6D,00,5561
0x11,5A,00,3704
0x0F,34,00,3704
0x04,3E,00,3704
0x10,14,21,1852
0x42,30,10,1852
0x05,83,00,926
0x23,1D,1C,926
0x1F,07,C8,463
0x0C,22,11,5562
0x0D,6E,00,5562
0x0C,22,27,5563
0x0D,6E,00,5563
0x11,60,00,3705
0x0F,34,00,3705
0x04,42,00,3705
0x0C,22,0B,5564
0x0D,6D,00,5564
0x11,66,00,3706
0x0F,34,00,3706
0x04,42,00,3706
0x10,16,AE,1853
0x42,2F,FD,1853
0x0C,22,15,5565
0x0D,6C,00,5565
0x0C,22,1E,5566
0x0D,6C,00,5566
0x11,73,00,3707
0x0F,34,00,3707
0x04,45,00,3707
0x0C,22,11,5567
0x0D,6E,00,5567
0x11,7E,00,3708
0x0F,34,00,3708
0x04,51,00,3708
0x10,15,5C,1854
0x42,30,24,1854
0x05,83,00,927
0x23,1F,9C,927
0x0C,22,15,5568
0x0D,6D,00,5568
0x0C,22,24,5569
0x0D,6C,00,5569
0x11,84,00,3709
0x0F,34,00,3709
0x04,4E,00,3709
0x0C,22,0B,5570
0x0D,6C,00,5570
0x11,89,00,3710
0x0F,34,00,3710
0x04,51,00,3710
0x10,14,9F,1855
0x42,30,10,1855
0x0C,22,1E,5571
0x0D,6E,00,5571
0x0C,22,15,5572
0x0D,6D,00,5572
0x11,92,00,3711
0x0F,34,00,3711
0x04,59,00,3711
0x0C,22,1B,5573
0x0D,6D,00,5573
0x11,9E,00,3712
0x0F,34,00,3712
0x04,59,00,3712
0x10,17,3C,1856
0x42,30,72,1856
0x05,83,00,928
0x23,1E,89,928
0x1F,07,CC,464
0x0C,22,15,5574
0x0D,6C,00,5574
0x0C,22,0B,5575
0x0D,6C,00,5575
0x11,A2,00,3713
0x0F,34,00,3713
0x04,66,00,3713
0x0C,22,0E,5576
0x0D,6E,00,5576
0x11,A6,00,3714
0x0F,34,00,3714
0x04,5E,00,3714
0x10,18,92,1857
0x42,30,24,1857
0x0C,22,02,5577
0x0D,6E,00,5577
0x0C,21,FF,5578
0x0D,6D,00,5578
0x11,A8,00,3715
0x0F,34,00,3715
0x04,61,00,3715
0x0C,22,21,5579
0x0D,6C,00,5579
0x11,A8,00,3716
0x0F,34,00,3716
0x04,69,00,3716
0x10,16,00,1858
0x42,2F,E9,1858
0x05,83,00,929
0x23,1F,04,929
0x0C,22,21,5580
0x0D,6C,00,5580
0x0C,22,1E,5581
0x0D,6E,00,5581
0x11,A9,00,3717
0x0F,34,00,3717
0x04,66,00,3717
0x0C,22,2E,5582
0x0D,6D,00,5582
0x11,A9,00,3718
0x0F,34,00,3718
0x04,63,00,3718
0x10,18,63,1859
0x42,2F,AF,1859
0x0C,22,34,5583
0x0D,6E,00,5583
0x0C,22,31,5584
0x0D,6E,00,5584
0x11,A8,00,3719
0x0F,34,00,3719
0x04,62,00,3719
0x0C,22,2A,5585
0x0D,6D,00,5585
0x11,A7,00,3720
0x0F,34,00,3720
0x04,64,00,3720
0x10,16,9D,1860
0x42,2F,C2,1860
0x05,83,00,930
0x23,1F,7E,930
0x1F,07,D0,465
0x0C,22,4D,5586
0x0D,6C,00,5586
0x0C,22,4D,5587
0x0D,6C,00,5587
0x11,A7,00,3721
0x0F,34,00,3721
0x04,65,00,3721
0x0C,22,40,5588
0x0D,6E,00,5588
0x11,A7,00,3722
0x0F,34,00,3722
0x04,66,00,3722
0x10,17,1A,1861
0x42,2F,C2,1861
0x0C,22,43,5589
0x0D,6D,00,5589
0x0C,22,27,5590
0x0D,6D,00,5590
0x11,A7,00,3723
0x0F,34,00,3723
0x04,65,00,3723
0x0C,22,34,5591
0x0D,6E,00,5591
0x11,A9,00,3724
0x0F,34,00,3724
0x04,64,00,3724
0x10,16,67,1862
0x42,2F,E9,1862
0x05,83,00,931
0x23,1F,BB,931
0x0C,22,34,5592
0x0D,6D,00,5592
0x0C,22,3D,5593
0x0D,6E,00,5593
0x11,A5,00,3725
0x0F,34,00,3725
0x04,61,00,3725
0x0C,22,40,5594
0x0D,6E,00,5594
0x11,A2,00,3726
0x0F,34,00,3726
0x04,60,00,3726
0x10,16,EC,1863
0x42,30,24,1863
0x0C,22,4D,5595
0x0D,6D,00,5595
0x0C,22,56,5596
0x0D,6E,00,5596
0x11,9F,00,3727
0x0F,34,00,3727
0x04,5E,00,3727
0x0C,22,59,5597
0x0D,6E,00,5597
0x11,9A,00,3728
0x0F,34,00,3728
0x04,5C,00,3728
0x10,16,DA,1864
0x42,30,37,1864
0x05,83,00,932
0x23,1E,A8,932
0x1F,07,D4,466
0x0C,22,63,5598
0x0D,6F,00,5598
0x0C,22,8B,5599
0x0D,6D,00,5599
0x11,B3,00,3729
0x0F,34,00,3729
0x04,FD,00,3729
0x0C,22,8E,5600
0x0D,6E,00,5600
0x11,B2,00,3730
0x0F,34,00,3730
0x04,CD,00,3730
0x10,1E,25,1865
0x42,30,37,1865
0x0C,22,E0,5601
0x0D,6E,00,5601
0x0C,23,0F,5602
0x0D,6F,00,5602
0x11,B2,00,3731
0x0F,34,00,3731
0x04,C7,00,3731
0x0C,23,3D,5603
0x0D,6F,00,5603
0x11,B2,00,3732
0x0F,34,00,3732
0x04,C1,00,3732
0x10,21,3A,1866
0x42,2F,FD,1866
0x05,84,00,933
0x23,27,5C,933
0x0C,23,6F,5604
0x0D,6F,00,5604
0x0C,23,B4,5605
0x0D,71,00,5605
0x11,B2,00,3733
0x0F,34,00,3733
0x04,BF,00,3733
0x0C,23,E3,5606
0x0D,72,00,5606
0x11,B2,00,3734
0x0F,34,00,3734
0x04,BC,00,3734
0x10,22,CE,1867
0x42,2F,9B,1867
0x0C,24,1E,5607
0x0D,72,00,5607
0x0C,24,70,5608
0x0D,72,00,5608
0x11,B2,00,3735
0x0F,34,00,3735
0x04,BA,00,3735
0x0C,24,AE,5609
0x0D,74,00,5609
0x11,B2,00,3736
0x0F,34,00,3736
0x04,B8,00,3736
0x10,24,62,1868
0x42,2F,FD,1868
0x05,85,00,934
0x23,2B,6A,934
0x1F,07,D8,467
0x0C,24,D1,5610
0x0D,75,00,5610
0x0C,25,1C,5611
0x0D,75,00,5611
0x11,B2,00,3737
0x0F,34,00,3737
0x04,B7,00,3737
0x0C,25,5D,5612
0x0D,75,00,5612
0x11,B2,00,3738
0x0F,34,00,3738
0x04,B6,00,3738
0x10,25,9C,1869
0x42,2F,FD,1869
0x0C,25,9C,5613
0x0D,77,00,5613
0x0C,25,CE,5614
0x0D,77,00,5614
0x11,B2,00,3739
0x0F,34,00,3739
0x04,B8,00,3739
0x0C,26,03,5615
0x0D,78,00,5615
0x11,B2,00,3740
0x0F,34,00,3740
0x04,B8,00,3740
0x10,27,2F,1870
0x42,30,10,1870
0x05,85,00,935
0x23,2C,F6,935
0x0C,26,5A,5616
0x0D,7A,00,5616
0x0C,26,83,5617
0x0D,79,00,5617
0x11,B2,00,3741
0x0F,34,00,3741
0x04,B9,00,3741
0x0C,26,B8,5618
0x0D,79,00,5618
0x11,B2,00,3742
0x0F,34,00,3742
0x04,BA,00,3742
0x10,28,53,1871
0x42,2F,C2,1871
0x0C,26,F0,5619
0x0D,7C,00,5619
0x0C,27,42,5620
0x0D,7C,00,5620
0x11,B2,00,3743
0x0F,34,00,3743
0x04,BA,00,3743
0x0C,27,6D,5621
0x0D,7C,00,5621
0x11,B2,00,3744
0x0F,34,00,3744
0x04,B2,00,3744
0x10,28,D9,1872
0x42,30,4B,1872
0x05,86,00,936
0x23,2B,6A,936
0x1F,07,DC,468
0x0C,27,96,5622
0x0D,7D,00,5622
0x0C,27,C8,5623
0x0D,7E,00,5623
0x11,B2,00,3745
0x0F,34,00,3745
0x04,B2,00,3745
0x0C,27,F7,5624
0x0D,80,00,5624
0x11,B2,00,3746
0x0F,34,00,3746
0x04,A4,00,3746
0x10,24,87,1873
0x42,2F,FD,1873
0x0C,28,26,5625
0x0D,80,00,5625
0x0C,27,EA,5626
0x0D,7F,00,5626
0x11,B2,00,3747
0x0F,34,00,3747
0x04,36,00,3747
0x0C,27,99,5627
0x0D,80,00,5627
0x11,72,00,3748
0x0F,34,00,3748
0x04,00,00,3748
0x10,14,B0,1874
0x42,30,10,1874
0x05,86,00,937
0x23,12,DB,937
0x0C,27,B2,5628
0x0D,80,00,5628
0x0C,27,80,5629
0x0D,81,00,5629
0x11,5E,00,3749
0x0F,34,00,3749
0x04,00,00,3749
0x0C,27,93,5630
0x0D,7F,00,5630
0x11,88,00,3750
0x0F,34,00,3750
0x04,49,00,3750
0x10,17,77,1875
0x42,30,10,1875
0x0C,27,48,5631
0x0D,7F,00,5631
0x0C,27,1F,5632
0x0D,7E,00,5632
0x11,82,00,3751
0x0F,34,00,3751
0x04,3D,00,3751
0x0C,27,13,5633
0x0D,7E,00,5633
0x11,91,00,3752
0x0F,34,00,3752
0x04,3D,00,3752
0x10,16,23,1876
0x42,2F,D6,1876
0x05,86,00,938
0x23,1F,D9,938
0x1F,07,E0,469
0x0C,26,FD,5634
0x0D,7C,00,5634
0x0C,26,E4,5635
0x0D,7C,00,5635
0x11,82,00,3753
0x0F,34,00,3753
0x04,39,00,3753
0x0C,26,CE,5636
0x0D,7D,00,5636
0x11,75,00,3754
0x0F,34,00,3754
0x04,32,00,3754
0x10,17,0D,1877
0x42,30,4B,1877
0x0C,26,C5,5637
0x0D,7C,00,5637
0x0C,26,A2,5638
0x0D,7C,00,5638
0x11,6F,00,3755
0x0F,34,00,3755
0x04,37,00,3755
0x0C,26,7D,5639
0x0D,7B,00,5639
0x11,74,00,3756
0x0F,34,00,3756
0x04,39,00,3756
0x10,19,87,1878
0x42,2F,FD,1878
0x05,86,00,939
0x23,1D,D3,939
0x0C,26,5A,5640
0x0D,7B,00,5640
0x0C,26,4B,5641
0x0D,7B,00,5641
0x11,73,00,3757
0x0F,34,00,3757
0x04,3A,00,3757
0x0C,26,41,5642
0x0D,7B,00,5642
0x11,70,00,3758
0x0F,34,00,3758
0x04,3B,00,3758
0x10,18,6B,1879
0x42,30,24,1879
0x0C,26,12,5643
0x0D,7B,00,5643
0x0C,26,0F,5644
0x0D,7B,00,5644
0x11,64,00,3759
0x0F,34,00,3759
0x04,2C,00,3759
0x0C,25,ED,5645
0x0D,7B,00,5645
0x11,62,00,3760
0x0F,34,00,3760
0x04,2A,00,3760
0x10,19,73,1880
0x42,30,10,1880
0x05,86,00,940
0x23,1D,96,940
0x1F,07,E3,470
0x0C,25,CE,5646
0x0D,79,00,5646
0x0C,25,B2,5647
0x0D,78,00,5647
0x11,61,00,3761
0x0F,34,00,3761
0x04,2A,00,3761
0x0C,25,8C,5648
0x0D,78,00,5648
0x11,61,00,3762
0x0F,34,00,3762
0x04,2B,00,3762
0x10,19,9A,1881
0x42,2F,E9,1881
0x0C,25,70,5649
0x0D,7A,00,5649
0x0C,25,8F,5650
0x0D,79,00,5650
0x11,69,00,3763
0x0F,34,00,3763
0x04,3C,00,3763
0x0C,25,4E,5651
0x0D,76,00,5651
0x11,90,00,3764
0x0F,34,00,3764
0x04,47,00,3764
0x10,17,0F,1882
0x42,2F,C2,1882
0x05,86,00,941
0x23,1F,41,941
0x0C,25,63,5652
0x0D,76,00,5652
0x0C,25,4E,5653
0x0D,77,00,5653
0x11,88,00,3765
0x0F,34,00,3765
0x04,4A,00,3765
0x0C,25,60,5654
0x0D,78,00,5654
0x11,8A,00,3766
0x0F,34,00,3766
0x04,43,00,3766
0x10,18,89,1883
0x42,2F,FD,1883
0x0C,25,28,5655
0x0D,78,00,5655
0x0C,25,3B,5656
0x0D,78,00,5656
0x11,8A,00,3767
0x0F,34,00,3767
0x04,4E,00,3767
0x0C,25,1F,5657
0x0D,76,00,5657
0x11,86,00,3768
0x0F,34,00,3768
0x04,40,00,3768
0x10,19,0C,1884
0x42,2F,FD,1884
0x05,85,00,942
0x23,1A,F7,942
0x1F,07,E7,471
0x0C,25,12,5658
0x0D,77,00,5658
0x0C,25,15,5659
0x0D,77,00,5659
0x11,8A,00,3769
0x0F,34,00,3769
0x04,55,00,3769
0x0C,25,1C,5660
0x0D,76,00,5660
0x11,B0,00,3770
0x0F,34,00,3770
0x04,67,00,3770
0x10,1E,36,1885
0x42,30,37,1885
0x0C,25,12,5661
0x0D,77,00,5661
0x0C,25,1F,5662
0x0D,77,00,5662
0x11,B2,00,3771
0x0F,34,00,3771
0x04,5A,00,3771
0x0C,25,1F,5663
0x0D,76,00,5663
0x11,A2,00,3772
0x0F,34,00,3772
0x04,55,00,3772
0x10,18,20,1886
0x42,30,24,1886
0x05,85,00,943
0x23,20,16,943
0x0C,24,F9,5664
0x0D,77,00,5664
0x0C,25,18,5665
0x0D,77,00,5665
0x11,9B,00,3773
0x0F,34,00,3773
0x04,5B,00,3773
0x0C,24,F9,5666
0x0D,76,00,5666
0x11,A9,00,3774
0x0F,34,00,3774
0x04,5B,00,3774
0x10,1A,AD,1887
0x42,2F,D6,1887
0x0C,25,03,5667
0x0D,77,00,5667
0x0C,24,F0,5668
0x0D,76,00,5668
0x11,B2,00,3775
0x0F,34,00,3775
0x04,71,00,3775
0x0C,24,ED,5669
0x0D,76,00,5669
0x11,B2,00,3776
0x0F,34,00,3776
0x04,6D,00,3776
0x10,1D,9A,1888
0x42,2F,9B,1888
0x05,85,00,944
0x23,24,FA,944
0x1F,07,EB,472
0x0C,25,18,5670
0x0D,75,00,5670
0x0C,24,D4,5671
0x0D,77,00,5671
0x11,B2,00,3777
0x0F,34,00,3777
0x04,74,00,3777
0x0C,25,2E,5672
0x0D,77,00,5672
0x11,B2,00,3778
0x0F,34,00,3778
0x04,70,00,3778
0x10,1E,22,1889
0x42,30,10,1889
0x0C,25,06,5673
0x0D,76,00,5673
0x0C,25,06,5674
0x0D,77,00,5674
0x11,B2,00,3779
0x0F,34,00,3779
0x04,6D,00,3779
0x0C,24,FF,5675
0x0D,76,00,5675
0x11,B2,00,3780
0x0F,34,00,3780
0x04,6D,00,3780
0x10,1C,1B,1890
0x42,2F,AF,1890
0x05,85,00,945
0x23,25,92,945
0x0C,25,28,5676
0x0D,76,00,5676
0x0C,25,2B,5677
0x0D,77,00,5677
0x11,A9,00,3781
0x0F,34,00,3781
0x04,47,00,3781
0x0C,25,1F,5678
0x0D,76,00,5678
0x11,9C,00,3782
0x0F,34,00,3782
0x04,5E,00,3782
0x10,17,BB,1891
0x42,30,24,1891
0x0C,25,1C,5679
0x0D,76,00,5679
0x0C,25,12,5680
0x0D,77,00,5680
0x11,97,00,3783
0x0F,34,00,3783
0x04,4E,00,3783
0x0C,24,FF,5681
0x0D,78,00,5681
0x11,96,00,3784
0x0F,34,00,3784
0x04,55,00,3784
0x10,15,AC,1892
0x42,30,24,1892
0x05,86,00,946
0x23,1F,04,946
0x1F,07,EF,473
0x0C,25,06,5682
0x0D,76,00,5682
0x0C,24,FC,5683
0x0D,76,00,5683
0x11,96,00,3785
0x0F,34,00,3785
0x04,50,00,3785
0x0C,24,FF,5684
0x0D,77,00,5684
0x11,9B,00,3786
0x0F,34,00,3786
0x04,53,00,3786
0x10,18,DD,1893
0x42,30,24,1893
0x0C,25,03,5685
0x0D,76,00,5685
0x0C,24,FF,5686
0x0D,76,00,5686
0x11,9D,00,3787
0x0F,34,00,3787
0x04,5C,00,3787
0x0C,24,ED,5687
0x0D,75,00,5687
0x11,A3,00,3788
0x0F,34,00,3788
0x04,54,00,3788
0x10,1A,85,1894
0x42,30,10,1894
0x05,85,00,947
0x23,1F,9C,947
0x0C,24,ED,5688
0x0D,77,00,5688
0x0C,25,0C,5689
0x0D,77,00,5689
0x11,A2,00,3789
0x0F,34,00,3789
0x04,59,00,3789
0x0C,24,EA,5690
0x0D,76,00,5690
0x11,A2,00,3790
0x0F,34,00,3790
0x04,60,00,3790
0x10,18,20,1895
0x42,2F,9B,1895
0x0C,24,FF,5691
0x0D,77,00,5691
0x0C,24,F3,5692
0x0D,76,00,5692
0x11,AB,00,3791
0x0F,34,00,3791
0x04,64,00,3791
0x0C,25,15,5693
0x0D,76,00,5693
0x11,B2,00,3792
0x0F,34,00,3792
0x04,6F,00,3792
0x10,1D,EE,1896
0x42,2F,9B,1896
0x05,86,00,948
0x23,24,24,948
0x1F,07,F3,474
0x0C,25,0C,5694
0x0D,75,00,5694
0x0C,25,12,5695
0x0D,77,00,5695
0x11,B2,00,3793
0x0F,34,00,3793
0x04,74,00,3793
0x0C,25,4A,5696
0x0D,77,00,5696
0x11,B2,00,3794
0x0F,34,00,3794
0x04,75,00,3794
0x10,1F,4F,1897
0x42,2F,FD,1897
0x0C,25,41,5697
0x0D,76,00,5697
0x0C,25,60,5698
0x0D,77,00,5698
0x11,B2,00,3795
0x0F,34,00,3795
0x04,77,00,3795
0x0C,25,83,5699
0x0D,78,00,5699
0x11,B2,00,3796
0x0F,34,00,3796
0x04,73,00,3796
0x10,1E,2D,1898
0x42,30,10,1898
0x05,85,00,949
0x23,28,51,949
0x0C,25,73,5700
0x0D,78,00,5700
0x0C,25,95,5701
0x0D,78,00,5701
0x11,B2,00,3797
0x0F,34,00,3797
0x04,75,00,3797
0x0C,25,AE,5702
0x0D,78,00,5702
0x11,B2,00,3798
0x0F,34,00,3798
0x04,73,00,3798
0x10,1E,7F,1899
0x42,30,24,1899
0x0C,25,C4,5703
0x0D,78,00,5703
0x0C,25,D1,5704
0x0D,78,00,5704
0x11,B2,00,3799
0x0F,34,00,3799
0x04,70,00,3799
0x0C,25,F3,5705
0x0D,7A,00,5705
0x11,B2,00,3800
0x0F,34,00,3800
0x04,72,00,3800
0x10,1F,80,1900
0x42,30,10,1900
0x05,86,00,950
0x23,25,92,950
0x1F,07,F7,475
0x0C,25,E7,5706
0x0D,7A,00,5706
0x0C,25,F3,5707
0x0D,79,00,5707
0x11,B2,00,3801
0x0F,34,00,3801
0x04,82,00,3801
0x0C,26,28,5708
0x0D,78,00,5708
0x11,B2,00,3802
0x0F,34,00,3802
0x04,79,00,3802
0x10,21,2F,1901
0x42,2F,AF,1901
0x0C,26,44,5709
0x0D,7A,00,5709
0x0C,25,D7,5710
0x0D,7A,00,5710
0x11,87,00,3803
0x0F,34,00,3803
0x04,03,00,3803
0x0C,25,B5,5711
0x0D,7B,00,5711
0x11,5A,00,3804
0x0F,34,00,3804
0x04,00,00,3804
0x10,13,89,1902
0x42,32,CF,1902
0x05,86,00,951
0x23,12,06,951
0x0C,25,80,5712
0x0D,79,00,5712
0x0C,25,35,5713
0x0D,79,00,5713
0x11,4D,00,3805
0x0F,34,00,3805
0x04,00,00,3805
0x0C,24,89,5714
0x0D,78,00,5714
0x11,47,00,3806
0x0F,34,00,3806
0x04,00,00,3806
0x10,0F,EC,1903
0x42,37,C5,1903
0x0C,24,15,5715
0x0D,76,00,5715
0x0C,23,E9,5716
0x0D,73,00,5716
0x11,47,00,3807
0x0F,34,00,3807
0x04,00,00,3807
0x0C,23,92,5717
0x0D,73,00,5717
0x11,47,00,3808
0x0F,34,00,3808
0x04,00,00,3808
0x10,0F,2C,1904
0x42,38,13,1904
0x05,86,00,952
0x23,12,24,952
0x1F,07,FB,476
0x0C,23,6C,5718
0x0D,72,00,5718
0x0C,23,5D,5719
0x0D,72,00,5719
0x11,B2,00,3809
0x0F,34,00,3809
0x04,FD,00,3809
0x0C,23,85,5720
0x0D,72,00,5720
0x11,B2,00,3810
0x0F,34,00,3810
0x04,CD,00,3810
0x10,1C,A1,1905
0x42,33,7F,1905
0x0C,23,D0,5721
0x0D,72,00,5721
0x0C,24,1B,5722
0x0D,72,00,5722
0x11,B2,00,3811
0x0F,34,00,3811
0x04,C7,00,3811
0x0C,24,5D,5723
0x0D,72,00,5723
0x11,B2,00,3812
0x0F,34,00,3812
0x04,C1,00,3812
0x10,22,BC,1906
0x42,30,5E,1906
0x05,85,00,953
0x23,27,99,953
0x0C,24,92,5724
0x0D,74,00,5724
0x0C,24,D4,5725
0x0D,75,00,5725
0x11,B2,00,3813
0x0F,34,00,3813
0x04,BD,00,3813
0x0C,25,12,5726
0x0D,75,00,5726
0x11,B2,00,3814
0x0F,34,00,3814
0x04,BA,00,3814
0x10,24,62,1907
0x42,30,5E,1907
0x0C,25,5D,5727
0x0D,75,00,5727
0x0C,25,8C,5728
0x0D,77,00,5728
0x11,B2,00,3815
